"Ingreso","Gasto_Educacion"
92132.51,10121.67
35294.4,6599.48
29404.11,6262.18
59717.81,11948.39
41517.4,7663.04
94424.18,10857.6
66660.14,9856.79
49328.17,5945.7
36061.94,3940.31
13299.68,2347.42
59354.3,3709.77
38833.67,5112.75
53291.72,8766.78
82837.62,14383.91
29692.02,5162.89
18043.87,3587.92
81742.4,2841.13
25696.64,4253.2
82117.85,6621.75
13324.8,2450.42
86240.38,5907.29
83947.53,8635.76
90784.04,9442.3
43686.72,8888.97
37567.12,9910.24
92706.77,13505.8
38903.61,5670.64
93278.57,19577.36
64273.4,10276.89
62304.81,8987.99
76211.13,14254.3
45971.08,2962.53
43036.21,7160.76
48809.02,6875.4
40241.97,7875.82
72827.81,6289.5
34137.84,4453.6
86814.32,15240.18
93777.1,13018.09
51822.28,5164.25
10546.12,2610.06
94672.98,7828
49011.19,7689.49
84988.11,13729.64
56371.69,4027.22
53203.44,8971.19
23019.5,4760.14
15215.12,3696.88
68503.51,9544.87
43619.84,4982.41
12212.79,1959.68
16735.01,3118.39
84718.29,4353.96
76086.49,9860.27
14330.81,2177.3
75256.86,10414.02
11242.6,4438.9
64986.09,12323.55
30030.72,6497.06
65844.22,7895.48
60794.09,6051.4
55672.26,3600.27
33160.62,6335.03
42301.68,7864.65
35918.46,7100.86
27101.16,3832.04
66745.92,7443.79
10969.43,2279.93
23034.02,4277.53
55843.13,4995.32
51921.37,3592.63
56894,4391.91
72166.09,8771.23
99994.72,13093.32
95398.25,15698.94
95720.45,2190.49
71577.23,14690.15
76253.23,6182.91
96112.51,13221
28653.42,6275.13
70730.49,6002.49
18791.31,2983.45
54883.63,8084.84
78224.56,5138.84
11081.67,2882.12
24388.86,3273.7
19931.68,4263.25
82269.12,13159.54
43738.97,8696.01
66757.48,7620.33
78566.62,9510.87
32375.78,5108.58
43617.86,6252.32
40552.77,5631.43
73599.25,6555.88
61449.67,8727.55
22933.64,3605.21
36699.17,5607.12
45279.32,6328.96
56998.27,4077.83
62730.84,11905.27
37816.86,6142.45
42368.8,5476.6
93637.77,13760.45
59042.62,4777.74
63012.3,14228.94
32607.15,6081.66
44989.05,5850.11
68133.36,12669.69
42873.94,6646.9
52092.92,5678.57
25931.63,2775.17
53311.33,7222.49
93842.22,14297.13
12309.44,3431.9
44486.55,3341.52
32523.49,5934.27
61988.21,6480.61
16134.3,3620.88
68532.82,13127.06
14875.11,3736.33
36195.74,6575.8
37962.49,4219.15
49752.35,7531.5
49251.35,3344.25
99296.13,16190.17
65047.75,6030.03
38350.13,3513.89
87617.92,6996.57
40392.63,7352.95
70446.11,9697.46
90956.36,1800.76
85982.3,1242.88
18063.95,3448.5
36940.27,4054.79
57778.17,7898.17
44119.18,5204.04
86072.58,8740.52
87496.89,12003.59
71320.45,11467.64
55043.34,6376.74
82085.42,12110.4
14180.94,2127.1
33560.04,4115.69
27875.93,5178.35
83453.3,8778.26
85885.73,13306.57
84952.57,5606.12
34361.81,6791.81
11754.45,3635.17
66754.04,9273.27
77325.24,9469.03
55510.65,10023.71
42816.67,5804.78
37883.9,6337.08
42364.39,3848.11
42658.69,4797.32
58478.43,8976.76
68713.09,6827.05
46307.08,5884.7
62470.16,11632.9
72619.61,9881.53
90237.1,13302
95316.32,16364.51
47872.97,6169.53
67294.35,7664.67
26015.45,5956.26
17228.49,2261.16
60929.51,9238.88
83529.04,10792.67
78372.91,16042.42
61464.16,7598.44
98987.89,12900.21
99565.44,5604.99
38929.37,5220.86
25481.61,3143.59
43487.06,7643.39
58505.4,8090.76
83012.04,8907.17
72881.62,10238.31
90995.81,17298.05
75093.28,7023.47
32954.5,6159.28
37780.45,5838.75
77215.36,5626.32
28472.16,2560.1
35738.5,7822.75
90898.37,18105.66
25118.2,6052.19
22923.69,3167.11
76012.87,8219.76
58855.21,13593.71
58816.57,10096.49
73283.66,11745.68
68633.59,15154.95
78508.64,5424
35270.88,4681.52
98568.19,9244.96
96730.43,9659.06
12528.12,2570.47
77236.02,10082.86
43009.9,5863.64
41864.72,4240.89
11745.7,4262.87
78300.45,10069.59
24185.65,1513.57
20104.81,3685.89
50069.71,6399.79
12352.67,3468.02
92777.04,8708.43
80643.73,9928.7
48259.84,7630
21622.47,3746.36
83684.62,16135.49
74512.61,16452.69
47096.86,8624.59
25742.05,5817.49
10970.21,4378.91
40681.25,5797.83
27043.49,4939.88
60610.83,3350.32
62931.64,8094.61
35358.03,4584.98
93339,10676.11
73362.02,9797.95
34881.04,5255.78
74366.33,8378.3
64784.61,440.74
46739.31,9519.69
25058.59,5295.83
12201.67,2121.64
23923.55,4431.4
62792.42,12781.8
29663.74,7606.91
13995.25,5124.43
92305.91,8669.07
88312.91,15035.66
84382.37,16409.01
64870.37,5995.35
75126.88,11703.37
81719.53,11416.4
88090.65,16449.15
73030.58,10238.68
40206.51,5525.26
54787.64,8810.22
79862.16,5731.1
47724.28,8355.4
62471.93,7111.71
37049.86,6548.02
23235.93,4591.15
34799.85,5969.58
28267.23,3803.74
30267.59,4862.23
56796.39,6442.27
92856.09,14064.79
62331.4,14516.49
33535.05,6298.32
43657.25,3710.96
60718.5,4521.12
24355.52,4466.91
70372.21,12561.36
11644.2,3989.68
11114.94,2495.89
69820.07,9345.68
28500.74,5035.6
44550.39,6208.96
24355.33,2925.49
73769.72,11683.27
65327.58,2284.2
15495.88,4083.06
46562.99,2979.31
19453.76,3616.74
46225.5,6282.49
51010.89,5382.95
66218.07,6739.14
17096.98,4112.21
40778.45,8731.17
12131.77,3235.44
40736.48,4861.95
80502.51,7372.38
76708.92,12417.73
83455.4,8410.53
15000.7,2339.44
23636.22,4415.54
68779.54,12008.21
45351.01,7581.36
26539.64,6922.69
21556.27,6816.08
21600.67,4835.05
66174.47,8025.44
55180.25,11021.66
53934.56,9406.87
88553.47,20242.52
27306.79,5203.96
78373.3,9192.83
29746.1,6226.95
24098.71,4676.43
22968.95,4762.04
89771.99,17016.28
70184.57,4560.78
51112.02,5585
74440.29,6771.94
73644.1,5997.09
68204.63,9016.06
92437.6,9046.57
27968.06,5753.22
49149.35,10080.29
13333.23,2878.53
24167.54,4915.84
73202.28,10475.18
76607.06,6086.06
48675.79,7490.67
41584.06,4526.2
53585.99,4508.88
12124.73,2101.89
86409.45,18045.06
68738.19,8439.21
26721.14,4226.29
59263.9,12170.14
88632.22,20314.21
30655.48,3958.34
40575.98,3592.08
79856.24,9673.84
31407.83,2859.62
16877.44,3163.7
47664.51,6522.81
27949.98,4062.02
68656.51,14648.56
65953,9365.64
47612.87,7053.81
23381.85,6292.95
26553.27,6660.76
48282.44,6063.14
45020.42,6529.14
15152.76,2786.88
10496.09,2689.09
89469.91,4477.36
37499.25,6975.75
96622.94,10562.3
70821.36,11075.19
86886.78,9769.67
48951.65,3315.13
93303.7,6381.55
77893.91,12695.19
34933.93,4157.35
71785.92,4068.96
92921.25,3767.34
76667.13,7389.12
70525.54,10269.2
76969.22,8362.29
20202.04,3483.96
13694.88,3323.84
43580.85,6531.3
55149.35,10109.68
95534.58,11862.54
95361.07,10913.85
68015.65,7543.71
38389.71,3905.85
57912.96,7427.3
70718.9,4285.84
87147.73,17100.65
60130.93,8625.79
18495.38,2073.97
74011.64,4686.8
85169.95,13506.61
45351.95,1352.91
27525.43,5696.27
33255.61,5827.77
13343.17,2856
57581.51,6090.72
63168.61,4210.19
62408.19,4547.95
90733.99,9368.5
48383.58,3289.04
31382.42,4674.82
56128.68,6032.43
15985.76,3721.07
69363.35,10683.95
76115.64,10595.27
29693.82,5882.02
27083.49,4925.14
88551.07,8019.41
36268.02,5202.58
98751.12,18584.66
75623.13,15600.35
93717.07,13517.17
77658.39,5717.03
39228.76,6570.13
43786.64,9048.32
13074.42,2587.86
90534.43,16100.69
56945.01,3316.67
41032.24,5686.1
82957.99,15860.23
81264.17,10269.39
80357.22,12773.27
57883.49,7450.91
19845.64,3204.32
89950.56,16921.85
21954.01,4580.21
84679.71,8399.4
59787.8,4216.12
60154.38,8956.77
76093.23,8107.58
44961.09,8120.76
82778.48,14416.35
86689.42,18697.39
81357.58,10162.36
47528.5,7133.6
24987.55,4004.32
75235.68,6854.58
18519.22,1663.54
15118.66,2601.43
11987.43,3580.64
68705.89,14527.34
72387.73,4216.19
26658.93,5661.16
81657.67,8402.2
81171.93,13328.31
66835.74,14509.87
95979.95,6993.42
23029.44,1906.96
15494.8,3318.89
94737.37,14746.53
86206.74,14716.14
42007.3,7225.5
46115.06,6304.91
96614.49,26479.7
18764.57,4776.48
73838.88,7967.29
59836.09,8509.13
89473.41,14551.76
75968.41,11330.98
66657.48,8582.52
23995.07,4628.82
52680.29,8530.07
49166.87,5465.83
24007.42,4096.23
84982.35,13879.2
35942.2,4835.94
67229.79,10853.27
53309.23,4361.79
60946.32,10866.32
64995.1,12623.53
19544.52,3509.33
53807.49,3118.95
24612.21,4835.63
48643.52,7459.7
70342.8,3565.09
61551.23,9993.88
34018.82,1942.63
37000.89,4282.78
10962.34,3999.88
36640.08,7096.38
73342.52,9726.76
16546.34,1305.86
97717.92,12182.44
82116.94,5824.63
90190.24,11206.26
56684.48,8028.97
40906.64,7022.03
52000.98,6409.83
19777.69,3826.83
30643.43,4317.5
43738.68,6648.67
46193.92,5114.58
69934.38,11109.07
22470.98,3173.31
51795.68,3787.22
23231.86,4222.86
59754.51,6610.15
12474.57,3527.87
82448.35,3943.13
85318.83,11646.59
28128.21,6189.7
59510.78,5292.24
65165.7,11046.63
21884.05,5093.42
72756.9,11422.11
88997.03,6011.91
95535.61,10056.86
76049.24,10838.24
10154.2,2284.85
79396.49,6579.73
40978.11,7089.49
46962.09,9217.34
10281.98,3196.35
40257.49,5025.64
39194.69,4675.42
51485.06,12104.66
84279.22,8994.73
69143.28,11306.75
42995.59,3871.94
80930.79,6023.27
44347.73,5546.75
94962.05,13196.17
79463.47,13381.3
37481.63,5764.02
31686.54,5915.18
23942.65,4276.16
89933.4,12538.56
58615.18,3642.36
91583,11414.53
99887.04,10957.22
59968.65,7445.44
40069.13,4761.54
70182.71,15081.96
88663.28,7143.48
98014.15,10426.33
46356.82,4694.97
76093.85,8563.72
38451.86,6753.31
51097.17,1423.4
31485.05,4859.49
72310.84,8167.57
47471.34,4031.78
72081.86,8621.43
95471.44,12825.33
14585.21,3645.8
65675.4,6913.91
77198.69,18650.53
71828.87,8003.18
88702.65,3770.99
81927.21,7936.07
89430.02,15234.93
98276.97,8130.21
59373.05,7736.34
80291.17,8430.79
62153.58,6085.21
16909.65,4806.35
52191.38,2382.26
23561.41,4331.58
60064.61,7492.86
15038.1,4581.7
76288.74,9402.86
10197.64,3547.24
17858.31,3996.96
91144.18,7303.57
97674.21,13623.08
37967.55,3699.81
67779.45,4754.56
68821.1,13058.94
65105.38,9198.63
89318.92,3855.28
80334.68,7574.93
37394.56,6876.99
14861.19,3693.03
50168.69,5901.77
48341.58,4545.96
67323.41,7830.95
77023.22,13194.73
63041.71,6517.52
51656.84,9647.24
29743.5,5945.94
50813.14,6420.69
79079.87,2708.63
33241.6,3952.22
73660.76,11770.66
80085.3,17280.77
44785.13,8339.88
37770.46,3913.24
19970.36,4232.66
53190.15,6278.95
76306.79,7483.24
56595,4555.43
93095.64,7741.88
11301.27,3605.47
92465.77,19941.57
62164.87,10215.72
82771.2,5414.48
49020.29,5169
38304.99,9869.51
46794.32,5597.58
36783.03,4230.53
20813.07,3603.76
35053.48,9698.17
34800.32,6099.2
40625.24,5474.86
11650.68,3799.43
78480.58,4373.75
50244.86,6728.53
64106,10658.56
19440.41,2854.57
12853.1,2973.37
26616.45,5224.01
12826.11,2390.99
94493.67,1890.96
54180.22,6630.33
82223.43,18592.01
60363.42,5633.24
19887.41,2614.19
10946.28,3027.52
48907.97,9905.4
28641,3516.31
82566.09,12803.98
55989.45,6808.73
58481.79,2095.6
93529.01,11071.15
16855.1,3973.83
11985.78,3066.7
60204.35,8401.89
19419.29,3099.63
33677.88,4196.52
22600.25,4105.79
23768.51,5948.11
61265.42,3991.96
15269.43,2926.69
66665.53,8521.4
76240.03,4914.95
43680.07,3444.52
73470.08,8287.04
14810.07,3112.54
62538.23,9987.32
33775,4720.2
26202.17,2688.33
35881.66,9996.05
64345.42,6866.22
47775.8,12488.48
67247.96,5580.83
95292.37,14098.14
57325.13,5880.66
32434.82,6973.31
76873.98,7284.94
57735.61,7726.85
22270.32,4829.61
31625.31,4633.71
20643.73,3326.52
19670.1,3765.91
68570.02,2486.24
76383.53,8860.11
50248.01,5713.52
23204.31,4345.94
85647.03,3646.09
99719.47,15068.93
11750.93,3137.85
58318.71,4697.85
81674.8,15376.59
57162.08,7316.27
32194.01,2449.4
52612.47,11337.21
36295.87,4580.29
97064.43,12644.7
72918.55,15204.51
77196.84,12229.78
11226.87,3156.91
46081.96,7216.39
50848.02,5767.36
20959.2,5033.71
33148.11,5661.49
23451.91,3610.98
47528.04,5480.45
29460.69,5730.78
57042.22,5002.68
89902.64,14203.03
56497.05,10015.85
48254.83,4477.08
36571.72,7856.98
30201.89,4489.68
14785.98,4557.4
80725.33,11804.55
96233.98,4508.69
91964.48,14490.42
36271.74,4163.02
31930.7,4467.12
37699,6486.98
39536.58,8018.61
65315.23,6971.47
67155.37,9139.76
19726.85,2438.67
54826.06,1679.59
14281.21,2085.99
69198.7,6131.69
95913.41,16501.78
96107.85,7105.45
91932.65,6727.43
52833.15,6513.65
43230.32,3956.36
45052.24,7836.66
94669.98,12419.28
71767.79,11661.02
47526.78,4535.29
53229.01,7078.91
77237.71,9759.97
76142.9,11179.76
52406.3,7552.74
47025.09,4980.59
46187.12,8311.81
70417.55,10324.92
72167.15,8788.83
15304.53,3204.12
51418.09,9158.82
55499.19,12395.2
24145.26,6188.93
37256.66,4862.28
28019.33,4649.48
20522.49,3566.61
86618.24,11422.05
40580.02,5381.64
15560.24,4852.73
68054.65,7626.05
78731.91,8132.67
58310.85,7493.47
55220.18,7004.11
78039.73,12478.14
89742.02,13373.14
84395.96,3775.08
55079.45,5690.63
81666.65,8403.9
27358.7,6026.76
43550.55,6310.3
46647.78,7830.02
18285.69,3756.89
10180.88,2794.44
45064.92,8003.98
24269.38,7258.29
89103.72,10941.69
50649.12,4639.11
57943.44,7138.15
14570.63,2323.01
77806.98,11013.67
71958.01,7094.1
21514.13,4901.13
64986.31,11567.68
68472.27,2634.7
40992.05,7254.36
72001.29,12702.3
61193.47,6037.29
34903.55,3873.39
92310.48,2295.57
14143.57,4095.75
91275.55,20637.03
83573.81,9870.82
39167.94,8084.14
47581.18,9678.99
55382.91,7818.79
59688.04,8088.69
16566.47,5356.49
38730.51,5006.95
31004.41,3268.68
18784.19,5041.84
97992.2,8868.11
40802.88,3069.63
93964.12,9817.04
82909.72,6800.3
46840.19,4355.5
81778.71,19463.61
31989.04,5215.2
80057.05,12240.15
17728.45,1903.48
29077.87,5057.93
98492.55,2984.2
14063.92,3739.36
59106.76,10053.4
70639.97,7556.31
34864.58,4550.74
54366.04,11035.26
87354.83,5968.73
53630.92,8192.71
22218.07,4768.56
38544.86,7278.8
78962.82,9430.69
14065.97,3518.17
93267.04,6779.75
71462.75,12506.81
47509.07,5350.25
22180.09,3081.52
93398.43,9625.44
30844.46,3916.25
76547.6,13785.76
10729.32,2726.95
32376.69,9075.48
99051.69,11079.02
74540.97,12908.93
68655.55,6915.22
31650.06,5521.21
17811.35,4789.24
36700.87,8203.33
58786.19,7194.34
80258.35,3602.59
34465.74,4932.4
38545.49,5323.35
95288.92,11384.41
54123.03,10360.24
97566.32,6851.87
86131.04,3582.5
98170.39,15613.99
20259.07,3997.33
38258.34,6507.33
95020.91,5197.49
67739.04,6387.67
98147.98,10734.1
97481.08,21950.91
75749.62,16129.1
45265.86,6607.64
69711.61,12683.06
33150.91,4373.97
37881.86,5073.28
85641.07,10182.17
71944.58,4096.13
79743.89,9945.22
37705.6,6209.62
67740.66,4984.38
65205.25,3727.35
30389.91,9650.94
32154.33,4449.29
88998.22,12908.12
80629.28,7977.01
12309.5,4184.58
77979.98,8332.08
90794.43,13187.77
90375.93,14423.43
20749.22,3518.22
97864.49,8684.72
91904.7,16086.22
33309.7,7533.92
90006.76,11983.1
84972.27,5154.24
49535.67,8997.57
16907.63,3059.11
87953.86,10073.9
39129.55,8580.35
30888.41,2550.02
84501.07,13599.19
99240.09,13378.1
30712.51,5486.16
17993.3,4035.26
67167.43,7701.41
87089.58,11372.93
26554.76,4207.19
55492.74,8237.26
42000.45,4904.2
84204.63,11743.89
53535.6,11300.11
30872.16,3631.53
34314.71,4617.56
84069.42,8039.22
12325.26,3952.89
46533.3,5878.21
63643.12,11499.68
57586.57,7600.87
71431.38,6849.91
55703.16,9891.44
59893.46,6054.47
85711.61,8527.54
38125.91,4908.58
13235.33,3956.16
83439.47,19155.42
80071.91,4614.04
87344.15,6965.8
15914.74,2766.53
10792.55,2389.51
63251.28,8904.88
88265.38,11479.67
50166.27,6080.59
13381.75,2998.48
46926.15,8170.25
42869.46,1912.69
52892.63,10748.3
22031,4322.93
53151.06,9583.76
33788.14,5242.36
54093.96,7481.53
91545.51,9843.59
55089.76,5965.96
73315.61,13025.74
15211.9,3586.35
72037.98,4815.93
81891.57,11877.05
11696.95,2646.34
13313.31,1893.92
62004,7829.08
81103.23,9706.47
76173.49,11351.88
34168.39,7757.36
82482.98,14006.83
48243.96,4972.74
24869.37,5190.36
64364.28,8681.86
84318.43,12539
80285.58,8462.51
17332.92,3149.89
16368.25,4477.47
96306.4,12164.47
18126.35,4424.86
29102.61,3976.29
80008.43,8127.46
86626.72,11284.33
66225.15,15276.46
44923.68,6422.74
22937.94,1679.82
89350.55,8785.02
88636.76,6481.44
40476.13,7066.18
56198.17,6902.46
54454.19,9194.1
81409.4,13811.36
92657.36,6971.3
62772.42,11594.25
84113.24,7375.72
82669.5,9510.62
35341.57,4899.22
55778.37,1712.73
36570.65,5003.43
88086.14,1680.21
74203.07,3865.65
42611.62,6688.06
99732.72,13643.42
73090.3,11803.95
31373.1,4097.62
68274.73,10525.25
40955.7,8445.15
82056.35,8321.94
39252.51,7034.84
34055.73,2564.19
16280.3,3316.21
61346.56,8108.66
10375.38,3302.22
35281.15,3883.99
35207.85,5067.58
83640.64,10856.8
20560.09,4985.37
33594.81,6695.37
49530.95,6545.29
96254.6,13030.21
38586.27,6415.08
80681.02,6910.3
21837.66,6784.47
54507.83,8020.98
57268.95,9104.09
89751.62,5000.45
42551.55,5752.56
51966.4,6732.83
49607,8962.26
74203.47,11241.96
14606.73,3310.96
73118.6,11074.51
69712.87,10296.78
69747.97,12613.16
54991.33,10620.42
34779.92,6356.67
43586.91,3850.01
19494.61,3647.87
32946.59,4691.04
14169.08,4501.76
52264.72,6673.64
39167.96,4642.09
28898.86,7745.21
77736.81,15873.53
31948.8,5013.1
46498.44,7837.19
73305.77,5149.69
20297.83,4623.56
22128.04,3589.59
98602.91,11148.82
97909.55,7691.4
78279.7,1497.5
12705.35,2381.77
97678.88,15881.72
78424.33,4550.66
89869.78,8298.78
29975.78,3564.99
34342.69,5185.42
64652.95,10383.9
40617.87,5372.77
78127.24,6064.59
16735.37,4170.47
90156.6,11530.79
79344.43,15623.47
89442.86,10552.71
95299.82,16332.58
39160.46,5168.8
26079.37,5827.27
23486.51,4471.05
20317.91,3488.43
52415.05,7427.01
83016.54,11298.61
88006.82,18235.71
15822.92,4392.54
75876.08,7995.2
97540.54,11573.67
38000.55,7253.53
74474.65,3858.79
63568.17,9037.04
13886.4,3558.57
50422.32,10009.4
67480.73,10884.95
82060.76,13381.6
58769.58,9066.18
89363.77,14886.23
10610.71,4395.45
50214.23,7345.63
53497.53,9875.3
81394.31,14835.12
35066.29,3303.78
63149.53,8077.52
26871.36,4179.38
82655.36,6920.64
63490.37,5839.84
34510.61,4366.24
82232.64,7600.51
64441.6,11407.93
96212.53,14892.78
26074.83,4508.45
10381.41,3045.21
43458.49,10403.26
79429.98,4643.15
61581.51,8720.07
25341.35,5359.32
18045.59,4038.84
88860.42,8910.78
23103.78,4839.52
67174.9,8075.92
50161.39,5484.44
93318.85,11287.17
65070.98,9097.51
16216.2,3643.51
56512.75,10991.72
72061.28,12541.8
53641.48,9619.8
65445.75,6376.32
53121.32,9693.8
86738.41,10903.28
34089.26,6850.59
46773.27,7507.77
81965.52,8378.61
88632.25,11735.61
58500.59,6241.7
39535.66,5320.4
62046.02,13476.71
40048.77,8828.42
24264.61,3918.98
55911.14,6227
13282.58,4131.22
22823.02,4268.59
25473.46,4975.4
39159.05,5793.27
41821.55,8648.75
87985.12,12080.18
42079.54,5707.65
95564.37,15684.72
53418.03,9863.92
88067.35,13016.49
38586.12,8785.2
40192.07,5198.95
24526.24,4213.61
66244.56,7168.64
26506.82,5858.24
58530.54,7750.48
27655.38,4434.78
19360.92,1048.71
39723.79,6231.94
64141.13,7910.16
72136.8,19170.28
28439.78,3242
47352.29,8676.12
22998.73,4955.98
28680.18,4834.72
78933.61,11510.65
53346.45,9671.96
31554.44,4830.43
81676.12,7629.23
49845.79,5450.82
25295.48,1762.16
24858.9,4193.91
97178.46,11651.6
57007.63,11560.85
57027.99,9213.52
71988.65,12331.2
80927.22,5475.48
72312.22,11067.34
89148.72,7284.39
22701.67,4582.75
33872.07,8219.79
90623.06,5109.78
41851.94,6149
93904.99,11033.25
39441.23,7161.82
68085.32,15738.71
56920.86,1423.51
60630.99,11599.76
54893.16,5544.46
57774.22,8027.07
44482.33,8860.39
64145.92,13320.16
33686.27,7841.8
68202.91,14847.59
69945.01,1712.24
59897.34,6335.95
37739.05,5179.76
76904.84,11898.79
86234.48,6646.59
43167.04,5332.72
49711.91,6903.14
88356.14,2774.6
46796.29,7578.29
53647.33,7224.58
55334.07,10276.63
13561.33,2645.55
45575.57,6380.8
51425.48,10044.01
60123.62,2479.24
70531.29,11706.4
71405.13,8843.49
90159.16,5121.38
69943.34,6418.83
57160.54,5152.9
37992.53,6225.58
12356.71,4212.44
21703.74,4429.82
55173.48,6030.4
55983.15,6723.63
20370.05,4513.13
33052.04,5443.7
24805.54,5219.37
35145.67,5743.04
23728.03,4419.4
48601.72,4048.27
29087.15,3210.76
17019.61,2862.7
88503.21,10630.52
29275.97,4798.91
28255.37,7835.55
38489.85,8145.81
39727.72,8318.34
79230.66,12708.42
61575.52,7219.18
24590.63,4950.25
83203.21,9976.83
92977.11,7029.17
32723.23,5800.26
77628.95,6537.51
28390.47,8203.06
84631.9,9191.78
37181.29,5668.43
78994.77,5184.83
20858.95,2731.53
86018.62,13463.28
83910.01,12574.9
86850.08,16305.67
11310.07,2656.87
13413.35,2993.28
36897.09,10001.25
39402.15,7563.09
16729.53,3699.95
73727.4,7744.3
12266.77,2915.41
84165.44,7324.57
56028.83,9974.78
79003.69,9167.06
94420.41,10361
58776.49,4601.34
95404.4,20323.66
38525.02,6646.28
35811.43,4336.9
97154.26,10988.85
31862.37,3882.52
81976.11,8478.43
36568.94,4158.65
72710.7,12419.72
78506.39,12987.26
34635.73,7000.95
10468.73,2914.94
47988.99,5453.33
49795.06,8673.74
40828.62,4187.27
56498.18,12502.77
30561.12,4698.83
36047.8,5825.63
12017.96,3774.35
57552.99,5841.52
47661.69,7821.55
97731.82,17551.36
14461.12,3606.06
67465.11,14902.6
54450.4,6323.9
10423.56,3482.59
26687.78,5634.87
67082.58,9457.77
56662.51,11350.71
90251.14,10385.48
70984.19,8520.1
56239.12,7995.05
37650.02,7051.77
45765.04,4544.94
23796.66,2891.63
44182.81,4203.84
34331.87,4558.94
95076.08,15616.75
32703.44,5904.17
76215.83,9901.51
16091.43,4258.84
43372.81,8676.68
29576.22,2635.36
89108.35,10369.64
48098.88,6302.93
38893.2,8409.99
47135,5784.56
24075.64,4576.99
66621.42,12455.78
79245.69,15618.51
91161.99,14660.75
64913.52,8324.86
66761.75,9835.82
69585.78,1677.96
93699.95,4898.65
99302.17,3696.22
33266.48,7085.25
36175.89,7054.31
92043.92,16296.06
43597.65,7972.55
75119.16,8788.35
85597.5,12715.54
20501.89,4715.06
86009.09,16025.23
69059.88,6246.57
10835.26,3274.06
19712.35,2684.28
48445.04,2380.47
84541.54,4045.71
40174.06,2150.94
36521.75,4053.52
91609.36,5354.98
46600.62,10902.66
61088.84,10461.98
32355.91,4838.82
22083.94,3768.33
27735.18,6814.66
57710.28,8516.79
96007.19,7887.11
47797.15,6478.39
85541.82,10736.21
17172.91,3622.98
77520.68,18375.47
33946.35,7048.54
57640.92,9465.15
14056.44,3042.77
79231.26,16054.47
91947.46,14974.71
77133.01,3272.71
18767.09,3237.5
95103.11,19210.8
26067.53,2172.58
82211.37,8409.39
70414.14,9516.08
47648.95,4064.24
77815.71,14686.95
47343.29,5445.35
63462.84,7074.42
38787.97,2773.3
68183.31,8885.08
42222.4,4984.65
88466.13,8887.4
46580.59,6150.15
51024.69,9979.48
90038.14,7990.21
68687.46,6675.96
10895.19,3132.78
69000.3,10057.4
31724.89,2272.54
96899.39,5058.9
50242.95,7134.99
70176.8,12084.36
18973.07,4095.6
28605.28,3983.79
95255.85,10528.03
61122.89,11076.32
46676.13,8448
62181.6,4633.77
21881.32,5267.23
54817.08,5664.61
26767,5448.55
31644.76,4946.38
82765.32,9580.57
71070.02,11154.5
97227.03,23796.2
22459.84,4209.85
50549.62,5008.87
54061.3,10212.18
58835.52,6977.1
51070,6995.1
25428.57,3353.53
74335.62,11052.13
91541.9,4590.74
36126.05,3473.27
78854.92,11726.67
93660.85,17793.33
10893.05,3574.8
55043.32,9584.47
33344.94,2734.24
51592.34,8334.05
46670.22,4982.18
85178.07,10790.51
22050.66,5680.05
88257.82,4028.57
45310.64,8536.79
65800.87,2581.56
21566.31,2669.56
89350.7,11935.53
67628.59,14287.43
56079.33,6033.65
66828.76,5666.07
96815.53,11583.06
81218.14,14171.42
95409.89,15610.48
69531.57,8639.46
51019.03,9663.66
95009.03,12363.42
70248.35,8754.83
41472.76,6237.13
41203.97,8469.05
11408.27,2685.61
50616.16,4482.13
55921.19,6724.59
15420.63,3457.26
76789.46,11881.83
23781.98,4851.07
40971.1,9744.23
44263.32,5789.81
92743.7,20116.58
67342.9,13461.03
87687.19,14438.88
47158.42,7444.64
73408.29,10103.12
27755.03,2203.08
57503.22,3402.18
90981.49,7501.59
36158.07,5767.25
37506.49,8112.34
48679.88,4539.69
89802.83,12359.19
71247.59,1402.54
49401.27,12998.79
85008.44,9673.96
31780.46,2170.74
44521.41,8773.82
20823.97,5364.97
30990.64,6296.99
71881.78,12552.23
99401.45,10871.93
84895.13,16099.86
72816.87,8429.8
57235.76,2291.22
26479.26,7163.05
98392.76,17702.76
84166.1,13507.06
97145.85,5540.41
57213.44,10366.35
76967.07,9174.11
81623.96,14935.89
55128.43,12925.61
56858.93,6251.38
73424.11,11286.17
52903.31,10903.9
36468.46,7660.43
58248.95,7972.75
63032.13,6509.75
69410.47,11124.95
96058.51,14881.39
34381.23,4014.16
33826.89,2727.22
33050.53,6228.91
49153.21,6862.89
48403.1,5022.36
45223.28,6530.32
61120.6,11188.67
43572.5,6979.58
43793.11,5942.25
37592.36,4428.22
66193.51,8793.88
24817.7,4177.06
22175.95,4256.19
17381.85,4449.69
16859.9,4558.32
72103.37,4134.02
97367.97,14393.8
81327.75,8592.24
68917.57,11000.24
72112.34,1446.63
41110.6,11381.97
67964.93,8655.2
45077.94,6037.66
21186.28,4406.39
80542.72,6458.63
88127.42,10934.39
47503.78,7780.19
68410.07,7696.9
61855.65,11029.9
90466.85,8931.7
45604.94,7885.61
45684.06,5958.19
37724.32,2406.13
18741.75,4166.86
75382.85,9978.87
90077.6,14379.55
60063.43,12855.08
21842.21,4223.56
91315.88,16750.93
45686.29,6656.48
21718.94,3615.79
90964.09,8926.34
50156.6,9451.68
49012.71,6995.17
47550.56,8578.29
38274.27,6041.69
